full_id,osm_id,osm_type,highway,name,name:en,name:zh,oneway,name:ru,name:vi,name:zh-Hans,name:zh_pinyin,lanes,int_name,surface,lit,bridge,layer,trolley_wire,ref,alt_name,alt_name:en,bicycle,junction,cycleway:right,designation,name:fr,foot,maxspeed,maxheight,horse,oneway:hour_off,oneway:hour_on,oneway:psv,alt_name:zh_pinyin,wikipedia,cycleway,maxaxleload,maxweight,name:zh-Hant,bridge:name,access,psv,roundabout,local_name,tunnel,cutting,bridge_name,int_ref,tunnel:name,motor_vehicle
w139339320,"139339320",way,primary,中关村南大街,South Zhongguancun Street,,yes,,,,,,Zhongguancun Nandajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139339323,"139339323",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139339324,"139339324",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139428153,"139428153",way,primary,延康路,,,yes,,,,,"2",,,,,,,S220,南顺城街,South Shuncheng Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139438172,"139438172",way,primary,京张公路,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139438174,"139438174",way,primary,京张公路,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙庆路,,,,,,
w139438175,"139438175",way,primary,京张公路,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙庆路,,,,,,
w139445415,"139445415",way,primary,湖北西路,,,yes,,,,,"2",,,,,,,S220,南顺城街,South Shuncheng Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139445416,"139445416",way,primary,湖北西路,,,yes,,,,,"2",,,,,,,S220,南顺城街,South Shuncheng Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139492990,"139492990",way,primary,京张公路,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139492991,"139492991",way,primary,京张公路,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙庆路,,,,,,
w139500816,"139500816",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139500820,"139500820",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,八达岭高速辅路,Badaling Expressway Side Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139502709,"139502709",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139502710,"139502710",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139502711,"139502711",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139502712,"139502712",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139502713,"139502713",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139542976,"139542976",way,primary,信息路,Xinxi Road,信息路,yes,,,,xìnxī lù,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139822649,"139822649",way,primary,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139822661,"139822661",way,primary,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139822684,"139822684",way,primary,槐房西路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139822685,"139822685",way,primary,马家堡西路,West Majiapu Road,,yes,,,,,,Majiapu Xilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139822687,"139822687",way,primary,马家堡西路,Majiapu West Avenue,,yes,,,,,,Majiapu Xilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w139882019,"139882019",way,primary,成府路,Chengfu Road,成府路,yes,,,,chéngfǔ lù,,,,,,,,,,,,,,,Route Chéngfǔ,,,,,,,,,,,,,,,,,,,,,,,,
w141524687,"141524687",way,primary,广安门内大街,Guananmen Inner Avenue,,yes,,,,,,Guangan'mennei Dajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524692,"141524692",way,primary,骡马市大街,Luomashi Str,,yes,,,,,,Luomashi Dajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524726,"141524726",way,primary,宣武门内大街,Xuanwumen Inner Avenue,,yes,,,,,,,,,,,yes,,Xidan Nanjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524734,"141524734",way,primary,宣武门外大街,Xuanwumen Inner Avenue,,yes,,,,,,Xuanwumenwai Dajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524736,"141524736",way,primary,宣武门外大街,Xuanwumen Inner Avenue,,yes,,,,,,Xuanwumenwai Dajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524746,"141524746",way,primary,宣武门外大街,Xuanwumen Inner Avenue,,yes,,,,,,Xuanwumenwai Dajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141524749,"141524749",way,primary,西单北大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141530402,"141530402",way,primary,北京西站南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141533822,"141533822",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141533823,"141533823",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141533825,"141533825",way,primary,车公庄西路,Chegongzhuang West Street,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w141533826,"141533826",way,primary,首都体育馆南路,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w142098681,"142098681",way,primary,安定门内大街,Inner Andingmen Str,安定门内大街,yes,,,,,,Andingmen Neidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w142099415,"142099415",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w142101048,"142101048",way,primary,成府路,Chengfu Road,成府路,yes,,,,chéngfǔ lù,,,,,,,,,,,,,,,Route Chéngfǔ,,,,,,,,,,,,,,,,,,,,,,,,
w142101057,"142101057",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w142101058,"142101058",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399568,"143399568",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,,,,S217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399569,"143399569",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,yes,"1",,S217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399570,"143399570",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399571,"143399571",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,yes,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399572,"143399572",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,,,,S217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399573,"143399573",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,,,,S217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143399574,"143399574",way,primary,康张路,Kang-Zhang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143405247,"143405247",way,primary,西官路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143599422,"143599422",way,primary,中关村大街,Zhongguancun Street,中关村大街,yes,,,,Zhōngguāncūn dàjiē,"3",,,,,,,,,,no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,
w143671419,"143671419",way,primary,复兴路,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143749968,"143749968",way,primary,信息路,Xinxi Road,信息路,yes,,,,xìnxī lù,"2",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143752495,"143752495",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143752496,"143752496",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143752500,"143752500",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832409,"143832409",way,primary,中关村北大街,Zhongguancun North Street,,yes,,,,Zhōngguāncūn běidàjiē,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832412,"143832412",way,primary,中关村北大街,Zhongguancun North Street,,yes,,,,Zhōngguāncūn běidàjiē,,,asphalt,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,
w143832414,"143832414",way,primary,中关村南大街,South Zhongguancun Street,,yes,,,,,,Zhongguancun Nandajie,,,,,,,,,no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,
w143832420,"143832420",way,primary,中关村南大街,Zhongguancun South Street,,yes,,,,,,Zhongguancun Nandajie,,,,,,,,,no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,
w143832435,"143832435",way,primary,中关村大街,,,yes,,,,,,,asphalt,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832436,"143832436",way,primary,中关村大街,,,yes,,,,,,,asphalt,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832445,"143832445",way,primary,首都体育馆南路,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832448,"143832448",way,primary,首都体育馆南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w143832456,"143832456",way,primary,首都体育馆南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144821732,"144821732",way,primary,珠市口东大街,E. Zhushikou Str,珠市口东大街,yes,,,,zhūshìkǒu dōng dàjiē,,,,,,,,,,,,,,,Avenue Est Zhūshìkǒu,,,,,,,,,,,,,,,,,,,,,,,,
w144821756,"144821756",way,primary,永定门外大街,,永定门外大街,yes,,,,yǒngdìngmén wài dàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w144929507,"144929507",way,primary,学院路,Xueyuan Road,学院路,yes,,,,xuéyuàn lù,,,,,,,,,,,,,,,Route Xuéyuàn,,,,,,,,,,,,,,,,,,,,,,,,
w146451493,"146451493",way,primary,学院路,Xueyuan Road,学院路,yes,,,,xuéyuàn lù,,,,,,,,,,,,,,,Route Xuéyuàn,,,,,,,,,,,,,,,,,,,,,,,,
w146452468,"146452468",way,primary,中关村北大街,Zhongguancun North Street,,yes,,,,Zhōngguāncūn běidàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w146483255,"146483255",way,primary,杨雁路,Yangyan highway,,,,,,,,,asphalt,,,,,S227,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,
w146612953,"146612953",way,primary,松榆南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w146612956,"146612956",way,primary,松榆南路,,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w146612966,"146612966",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w146612995,"146612995",way,primary,西大望路,,,yes,,,,,,Xidawang Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w146741494,"146741494",way,primary,车公庄大街,Chegongzhuang Avenue,,yes,,,,,,Chegongzhuang Donglu,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w148726604,"148726604",way,primary,龙塘路,,,yes,,,,,,,,,,,,S332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w148726610,"148726610",way,primary,机场东路,,,,,,,,,,,,,,,S225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w148726615,"148726615",way,primary,龙塘路,,,,,,,,,,,,,,,S332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w148727768,"148727768",way,primary,白马路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w149123898,"149123898",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w149134038,"149134038",way,primary,旱河路,,,yes,,,,,,Hanhe Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150586336,"150586336",way,primary,成寿寺路,Chengshousi Road,,yes,,,,,,Chengshousi lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150594422,"150594422",way,primary,建国门内大街,Jianguomen Inner Avenue,,yes,,,,,,Jianguomennei Dajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595775,"150595775",way,primary,朝阳公园南路,South Chaoyang Park Road,朝阳公园南路,yes,,,,Cháoyánggōngyuán Nánlù,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595777,"150595777",way,primary,朝阳公园南路,South Chaoyang Park Road,朝阳公园南路,yes,,,,Cháoyánggōngyuán Nánlù,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595778,"150595778",way,primary,工人体育场北路,Gongrentiyuchang North Road,,yes,,,,Gōngréntǐyùchǎng Běi Lù,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595783,"150595783",way,primary,甜水街,Tianshui Str,,yes,,,,,,Jintai Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595797,"150595797",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595802,"150595802",way,primary,朝阳北路,North Chaoyang Road,,yes,,,,cháoyáng běi lù,,Chaoyang Beilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150595804,"150595804",way,primary,朝阳北路,North Chaoyang Road,,yes,,,,cháoyáng běi lù,,Chaoyang Beilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150929523,"150929523",way,primary,展览馆路,Zhanlanguan Road,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150929531,"150929531",way,primary,展览馆路,Zhanlanguan Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w150929546,"150929546",way,primary,车公庄大街,Chegongzhuang Avenue,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w151072016,"151072016",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w151072021,"151072021",way,primary,车公庄大街,Chegongzhuang Avenue,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w151938423,"151938423",way,primary,复兴门外大街,Fuxingmen Outer Avenue,,yes,,,,,,Fuxingmen Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w151938428,"151938428",way,primary,复兴门外大街,Fuxingmen Outer Avenue,,yes,,,,,,Fuxingmen Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152429631,"152429631",way,primary,安立路,An Li road,安立路,yes,,,,ānlì lù,"3",,,,,,,,,,,,,,Route Ānlì,,,,,,,,,,,,,,,,,,,,,,,,
w152429658,"152429658",way,primary,,,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152436842,"152436842",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,,,,,,,,S213,,,,,,,Route Lìtāng,,,,,,,,,,,,,,,,,,,,,,,,
w152445126,"152445126",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,,,,,,,,S213,,,,,,,Route Lìtāng,,,,,,,,,,,,,,,,,,,,,,,,
w152445127,"152445127",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,,,,,,,,S213,,,,,,,Route Lìtāng,,,,,,,,,,,,,,,,,,,,,,,,
w152445128,"152445128",way,primary,立汤路,,,yes,,,,,"3",,,,,,,S213,,,,,,,,,"60",,,,,,,,,,,,,,,,,,,,,,
w152475737,"152475737",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,,,,,,,,S213,,,,,,,Route Lìtāng,,,,,,,,,,,,,,,,,,,,,,,,
w152475741,"152475741",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,,,,,,,,S213,,,,,,,Route Lìtāng,,,,,,,,,,,,,,,,,,,,,,,,
w152475742,"152475742",way,primary,立汤路,Litang road,立汤路,yes,,,,lìtāng lù,"3",,,,,,,S213,,,,,,,Route Lìtāng,,"60",,yes,,,,,,,,,,,,,,,,,,,,
w152475753,"152475753",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152475754,"152475754",way,primary,七北路,,,,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152475755,"152475755",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152475756,"152475756",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152480069,"152480069",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152480070,"152480070",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152586236,"152586236",way,primary,圆明园西路,Yuanmingyuan West Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152613194,"152613194",way,primary,金顶南路,,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w152613201,"152613201",way,primary,阜石路,,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154526694,"154526694",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154526706,"154526706",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154526709,"154526709",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154526714,"154526714",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154526721,"154526721",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,
w154526756,"154526756",way,primary,旱河路,,,yes,,,,,,Hanhe Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154852809,"154852809",way,primary,金顶南路,Ping Guo Yuan Nan Road,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154852811,"154852811",way,primary,金顶南路,Ping Guo Yuan Nan Road,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154852816,"154852816",way,primary,金顶南路,,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154855565,"154855565",way,primary,石景山路,Shijingshan Road,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154855567,"154855567",way,primary,石景山路,Shijingshan Road,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154855572,"154855572",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154855573,"154855573",way,primary,石景山路,Shijingshan Road,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,"70",,,,,,,,,,,,,,,,,,,,,,
w154855574,"154855574",way,primary,石景山路,,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154855575,"154855575",way,primary,石景山路,Shijingshan Road,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860671,"154860671",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860673,"154860673",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860694,"154860694",way,primary,宣武门西大街,Xuanwumen West Avenue,,yes,,,,,,Xuanwumen Xidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860695,"154860695",way,primary,宣武门西大街,Xuanwumen West Avenue,,yes,,,,,,Xuanwumen Xidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860697,"154860697",way,primary,宣武门西大街,Xuanwumen West Avenue,,yes,,,,,,Xuanwumen Xidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154860699,"154860699",way,primary,宣武门西大街,Xuanwumen West Avenue,,yes,,,,,,Xuanwumen Xidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154865086,"154865086",way,primary,宣武门内大街,Xuanwumen Inner Avenue,,yes,,,,,,,,,,,,,Xidan Nanjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154865087,"154865087",way,primary,西单北大街,N. Xidan Str,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w154865088,"154865088",way,primary,西四南大街,S. Xisi Str,,,,,,,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155169404,"155169404",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155169405,"155169405",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155169408,"155169408",way,primary,育知西路,,,yes,,,,,,Yv Zhi Xi Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155169410,"155169410",way,primary,回龙观西大街,,,yes,,,,,,Hui Long Guan Xi Jie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155174314,"155174314",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155174360,"155174360",way,primary,回昌东路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155174361,"155174361",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155174362,"155174362",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w155174366,"155174366",way,primary,北清路,,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156338849,"156338849",way,primary,京良路,,,,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156338850,"156338850",way,primary,京良路,,,,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156338851,"156338851",way,primary,京良路,,,yes,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156338852,"156338852",way,primary,京良路,,,yes,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156453759,"156453759",way,primary,地安门东大街,East Dianmen Street,,yes,,,,,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156453760,"156453760",way,primary,文津街,,,yes,,,,,,Wenjin Jie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156453761,"156453761",way,primary,文津街,Wenjin,,yes,,,,,,Wenjin Jie,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156453763,"156453763",way,primary,景山前街,Jingshan Fore Street,景山前街,,,,,,,Jingshan Qianjie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156464612,"156464612",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,
w156464617,"156464617",way,primary,新街口外大街,,,yes,,,,Xinjiekou Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156465481,"156465481",way,primary,西四北大街,N. Xisi Str,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156465483,"156465483",way,primary,新街口南大街,Xingjiekou South Street,,no,,,,,,,asphalt,,,,yes,,,,yes,,,,,yes,,,,,,,,,lane,,,,,,,,,,,,,,
w156469331,"156469331",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156469352,"156469352",way,primary,新街口外大街,Xinjiekouwai Street,,yes,,,,Xinjiekou Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156469356,"156469356",way,primary,花园东路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156662669,"156662669",way,primary,文津街,Wenjin Str,,yes,,,,,,Wenjin Jie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156942635,"156942635",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156942641,"156942641",way,primary,新平北路,Xinping North Road,,,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w156942693,"156942693",way,primary,昌金路,,,,,,,,,,,,,,,S330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w157838508,"157838508",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,八达岭高速辅路,Badaling Expressway Side Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w157838509,"157838509",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
