name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,415,41567022,,,,,residential,0,-111.8670233,33.5833771,,,
,416,4890029848,,,,,residential,0,-111.8661511,33.5833643,,,
,417,41567028,turning_circle,,,,residential,2,-111.860036,33.5831633,,,
,418,41567029,,,,,residential,0,-111.8609469,33.5831333,,,
,419,41567033,,,,,residential,0,-111.8635573,33.5831364,,,
,420,41567035,turning_circle,,,,residential,2,-111.8643301,33.5831973,,,
,421,5200207771,,,,,residential,0,-111.8739483,33.5840927,,,
,422,41567050,,,,,residential,0,-111.8740821,33.5840933,,,
,423,41567055,,,,,residential,0,-111.8772353,33.584177,,,
,424,41567094,turning_circle,,,,residential,2,-111.8043675,33.5830737,,,
,425,41567095,turning_circle,,,,residential,0,-111.8020618,33.5830618,,,
,426,41567217,turning_circle,,,,residential,0,-111.8431662,33.5831296,,,
,427,41567220,turning_circle,,,,residential,0,-111.8516808,33.5831502,,,
,428,41567221,,,,,residential,0,-111.8493722,33.5831381,,,
,429,41567223,turning_circle,,,,residential,2,-111.8485064,33.5831398,,,
,430,41567228,turning_circle,,,,residential,0,-111.8442428,33.5831697,,,
,431,41567230,turning_circle,,,,residential,0,-111.8476049,33.583161,,,
,432,41568360,turning_circle,,,,residential,0,-111.8974396,33.5673806,,,
,433,41568367,,,,,residential,0,-111.8980028,33.5676667,,,
,434,41568374,,,,,residential,0,-111.8995719,33.5677628,,,
,435,41568379,,,,,residential,0,-111.9008728,33.567251,,,
,436,41568383,turning_circle,,,,residential,2,-111.9016238,33.5669068,,,
,437,41568389,turning_circle,,,,residential,0,-111.8673978,33.5720794,,,
,438,41568391,turning_loop,,,,residential,2,-111.8667925,33.5723347,,,
,439,41568702,turning_circle,,,,residential,2,-111.8449643,33.5929542,,,
,440,41568700,,,,,residential,0,-111.8454062,33.5924767,,,
,441,41568692,,,,,residential,0,-111.8475131,33.590873,,,
,442,41568684,,,,,tertiary,0,-111.8480089,33.5908713,,,
,443,9170462784,,,,,residential,0,-111.8928593,33.5909253,,,
,444,9170462758,,,,,residential,0,-111.8928829,33.5915936,,,
,445,41569236,turning_circle,,,,residential,2,-111.894623,33.574302,,,
,446,41569239,,,,,residential,0,-111.8944766,33.5740649,,,
,447,41569242,,,,,residential,0,-111.8940648,33.5734074,,,
,448,2405521801,,,,,residential,0,-111.8937849,33.5729762,,,
,449,41569245,,,,,residential,0,-111.8937124,33.5728582,,,
,450,41569247,,,,,residential,0,-111.8934443,33.5724489,,,
,451,41569249,turning_loop,,,,residential,2,-111.8933796,33.5723366,,,
,452,41569332,turning_circle,,,,residential,0,-111.8926357,33.5868115,,,
,453,41569333,,,,,residential,0,-111.8926214,33.5860953,,,
,454,41569344,,,,,residential,0,-111.8931201,33.5669157,,,
,455,41569347,turning_circle,,,,residential,2,-111.8936332,33.5673893,,,
,456,41569358,,,,,residential,0,-111.8923892,33.5794743,,,
,457,41569362,,,,,residential,0,-111.8925765,33.5799654,,,
,458,41569367,,,,,residential,0,-111.893009,33.5804602,,,
,459,41569374,,,,,residential,0,-111.8932751,33.580865,,,
,460,41569382,,,,,residential,0,-111.8932556,33.5814065,,,
,461,41569409,,,,,tertiary,0,-111.8933119,33.5801922,,,
,462,41543220,,,,,tertiary,0,-111.8930545,33.5688663,,,
,463,41575669,,,,,residential,0,-111.8503168,33.5772692,,,
,464,41575671,turning_circle,,,,residential,2,-111.849449,33.5775617,,,
,465,41575674,,,,,residential,0,-111.8674252,33.5773051,,,
,466,41575675,turning_circle,,,,residential,2,-111.8670651,33.577202,,,
,467,41575679,,,,,residential,0,-111.8655827,33.5768028,,,
,468,41575680,turning_circle,,,,residential,2,-111.8660166,33.5768673,,,
,469,41575721,,,,,tertiary,0,-111.8220436,33.5770966,,,
,470,41575722,,,,,residential,0,-111.8231447,33.5770966,,,
,471,3960719191,,,,,residential,0,-111.8256548,33.575999,,,
,472,41575775,,,,,tertiary,0,-111.8220377,33.5765262,,,
,473,41575776,turning_circle,,,,residential,2,-111.821114,33.5765396,,,
,474,41575779,,,,,residential,0,-111.8180183,33.5775697,,,
,475,3934369934,,,,,residential,2,-111.8193248,33.57665,,,
,476,41575798,,,,,residential,0,-111.8681144,33.5769184,,,
,477,41575814,,,,,residential,0,-111.8708294,33.5774568,,,
,478,41575816,,,,,residential,0,-111.8729625,33.5770309,,,
,479,41575820,,,,,residential,0,-111.8733494,33.5768903,,,
,480,41575822,,,,,residential,0,-111.8739504,33.5768333,,,
,481,3041647877,,,,,residential,0,-111.8740891,33.5768331,,,
,482,1640554870,,,,,residential,2,-111.9049294,33.5879636,,,
,483,41577506,,,,,residential,0,-111.9043244,33.5883885,,,
,484,41577507,,,,,residential,0,-111.9014749,33.5878722,,,
,485,41577516,,,,,residential,0,-111.8981968,33.5877772,,,
,486,41577517,,,,,residential,0,-111.8970985,33.5878556,,,
,487,41577519,,,,,residential,2,-111.8921381,33.5878354,,,
,488,41577533,,,,,residential,0,-111.8827628,33.5870756,,,
,489,41577538,,,,,residential,0,-111.8870178,33.5876599,,,
,490,41577541,,,,,residential,0,-111.8783352,33.5878891,,,
,491,41577545,,,,,residential,0,-111.874072,33.5879511,,,
,492,5200207763,,,,,residential,0,-111.8739924,33.5879519,,,
,493,41577549,,,,,residential,2,-111.8697337,33.5879738,,,
,494,41577557,,,,,residential,0,-111.845168,33.5875542,,,
,495,41577559,,,,,residential,0,-111.8413335,33.5876912,,,
,496,41577565,,,,,residential,0,-111.8425689,33.5874793,,,
,497,41577567,,,,,residential,0,-111.8432631,33.587479,,,
,498,41577569,,,,,residential,0,-111.8437121,33.5874795,,,
,499,41577571,,,,,residential,0,-111.8441423,33.5874773,,,
,500,41577574,,,,,residential,0,-111.817708,33.5882117,,,
,501,41577575,turning_circle,,,,residential,2,-111.8164588,33.5882133,,,
,502,41577583,,,,,residential,0,-111.8820104,33.5870756,,,
,503,1640876513,,,,,residential,0,-111.8821988,33.5870743,,,
,504,41578482,,,,,residential,0,-111.8519131,33.617408,,,
,505,41578484,,,,,residential,0,-111.8516569,33.6171745,,,
,506,41578514,,,,,residential,0,-111.8493869,33.5856113,,,
,507,2097462886,,,,,residential,0,-111.8493815,33.5861625,,,
,508,41578559,,,,,residential,0,-111.8466752,33.5688515,,,
,509,41578582,,,,,residential,0,-111.8458022,33.5688642,,,
,510,41578591,,,,,residential,0,-111.8497502,33.6297151,,,
,511,41578595,turning_circle,,,,residential,2,-111.8490193,33.6304671,,,
,512,41578606,,,,,residential,0,-111.8498259,33.6251549,,,
,513,41578608,turning_circle,,,,residential,2,-111.8497561,33.6256995,,,
,514,41578619,,,,,residential,0,-111.8493708,33.5838234,,,
,515,41580025,,,,,residential,0,-111.9024141,33.5649373,,,
,516,41580032,,,,,residential,0,-111.9038456,33.5646228,,,
,517,41580033,,,,,residential,0,-111.9043979,33.5647485,,,
,518,41582429,,,,,residential,0,-111.8039413,33.592103,,,
,519,41582431,,,,,residential,0,-111.803541,33.5921572,,,
,520,41582853,,,,,residential,0,-111.7911491,33.5787865,,,
,521,41582854,,,,,residential,0,-111.7911411,33.5789158,,,
,522,41588302,,,,,residential,0,-111.8162253,33.5923365,,,
,523,41588307,turning_circle,,,,residential,0,-111.815397,33.5938775,,,
,524,9154076532,,,,,tertiary,0,-111.8537425,33.6250857,,,
,525,41589876,,,,,tertiary,0,-111.8536977,33.624181,,,
,526,41589877,,,,,tertiary,0,-111.8536136,33.6224145,,,
,527,41589879,,,,,tertiary,0,-111.8535836,33.6217311,,,
,528,7555437801,,,,,tertiary,0,-111.8535145,33.6210024,,,
,529,41589886,,,,,tertiary,0,-111.8535059,33.6209262,,,
,530,41589888,,,,,tertiary,0,-111.8532753,33.6195201,,,
,531,41589895,,,,,tertiary,0,-111.8527185,33.6183214,,,
,532,9178913620,,,,,residential,0,-111.8044442,33.5921382,,,
,533,9178913614,,,,,residential,0,-111.8045052,33.5921396,,,
,534,41590238,,,,,residential,0,-111.8047264,33.5921449,,,
,535,41590243,,,,,residential,0,-111.8079297,33.5931274,,,
,536,41590244,turning_circle,,,,residential,2,-111.8073217,33.592914,,,
,537,41590247,turning_circle,,,,residential,2,-111.8066218,33.5927374,,,
,538,41590249,,,,,residential,0,-111.8051079,33.5926385,,,
,539,41590252,,,,,residential,0,-111.8427116,33.5915717,,,
,540,41590260,turning_circle,,,,residential,2,-111.8435274,33.5910363,,,
,541,41590264,turning_circle,,,,residential,0,-111.8441241,33.5912036,,,
,542,41592173,,,,,residential,0,-111.8259994,33.6016291,,,
,543,41592178,,,,,residential,0,-111.8248614,33.6014641,,,
,544,41592636,turning_circle,,,,residential,2,-111.8166574,33.5788482,,,
,545,41592638,,,,,residential,0,-111.8133793,33.578803,,,
,546,41592640,,,,,residential,0,-111.8112204,33.5788044,,,
,547,41592642,,,,,residential,0,-111.809062,33.5787753,,,
,548,41592644,turning_circle,,,,residential,2,-111.805706,33.578808,,,
,549,41592647,,,,,residential,0,-111.804722,33.5787624,,,
,550,41592649,,,,,residential,0,-111.8003614,33.5787602,,,
,551,41592651,,,,,residential,0,-111.7992577,33.578782,,,
,552,41592655,,,,,residential,0,-111.7970972,33.5787835,,,
,553,4604325712,,,,,residential,0,-111.7960407,33.5786149,,,
,554,3934258407,,,,,residential,0,-111.8213004,33.5798183,,,
,555,41592672,,,,,residential,0,-111.8199451,33.5798133,,,
,556,3934258409,,,,,residential,0,-111.8182847,33.5796419,,,
,557,41592679,,,,,residential,0,-111.7931833,33.5795803,,,
,558,7202740161,,,,,residential,0,-111.7918085,33.5787913,,,
,559,41592790,,,,,residential,0,-111.8243101,33.5788039,,,
,560,1080147979,turning_circle,,,,residential,2,-111.8230956,33.5790923,,,
,561,41592802,turning_circle,,,,residential,2,-111.8503064,33.580364,,,
,562,41592803,,,,,residential,0,-111.8510591,33.5801825,,,
,563,41592804,turning_circle,,,,residential,2,-111.8514555,33.580082,,,
,564,41592847,,,,,residential,2,-111.8596916,33.5803313,,,
,565,41592848,,,,,residential,0,-111.8596589,33.5802738,,,
,566,41592861,,,,,tertiary,0,-111.8597809,33.5801381,,,
,567,5088115165,,,,,residential,0,-111.843064,33.5790092,,,
,568,5088115158,,,,,residential,0,-111.8434361,33.5790444,,,
,569,41593579,,,,,residential,0,-111.8641056,33.5707951,,,
,570,41593582,,,,,residential,0,-111.8636549,33.5703481,,,
,571,41593588,,,,,residential,0,-111.8652264,33.5700752,,,
,572,41593591,,,,,residential,0,-111.8651932,33.5704313,,,
,573,41594265,turning_circle,,,,residential,2,-111.8675017,33.5733872,,,
,574,41594268,,,,,residential,0,-111.8684846,33.5729241,,,
,575,41594272,turning_circle,,,,residential,2,-111.8691456,33.5727663,,,
,576,41594300,turning_circle,,,,residential,0,-111.8515877,33.6329263,,,
,577,41594301,,,,,residential,0,-111.8508474,33.6326666,,,
,578,41594303,turning_circle,,,,residential,0,-111.8496672,33.6325761,,,
,579,41594306,turning_circle,,,,residential,0,-111.8534243,33.6329337,,,
,580,41594307,,,,,residential,0,-111.8540473,33.633496,,,
,581,41594312,,,,,residential,0,-111.8580768,33.6338441,,,
,582,41594321,,,,,residential,0,-111.8553082,33.6338677,,,
,583,41594322,,,,,residential,0,-111.8544528,33.6331695,,,
,584,41594327,,,,,residential,2,-111.8344321,33.6338596,,,
,585,9160129382,,,,,residential,0,-111.8340083,33.6335505,,,
,586,41594707,,,,,residential,0,-111.8704851,33.5746046,,,
,587,41594708,,,,,residential,0,-111.8703875,33.5745544,,,
,588,41594964,turning_circle,,,,residential,2,-111.8932354,33.5761313,,,
,589,41594967,,,,,residential,0,-111.8940386,33.575903,,,
,590,41594970,,,,,residential,0,-111.8957555,33.5757417,,,
,591,41594972,turning_circle,,,,residential,2,-111.8971692,33.5752886,,,
,592,41594980,,,,,residential,0,-111.8985142,33.5746254,,,
,593,41594992,turning_circle,,,,residential,0,-111.9004415,33.5760568,,,
,594,41596210,,,,,residential,0,-111.8582216,33.5692605,,,
,595,41596217,turning_circle,,,,residential,2,-111.8582789,33.5700013,,,
,596,41596221,,,,,residential,0,-111.8587384,33.5839807,,,
,597,41596257,,,,,residential,0,-111.8592632,33.6059566,,,
,598,41596266,,,,,residential,0,-111.859627,33.6047917,,,
,599,41596302,,,,,residential,0,-111.858777,33.6211766,,,
,600,41596305,,,,,residential,0,-111.8585494,33.6205093,,,
,601,41596310,turning_circle,,,,residential,0,-111.8588438,33.6196901,,,
,602,41596314,,,,,residential,0,-111.8587256,33.6249276,,,
,603,41596316,,,,,residential,0,-111.8587349,33.6256565,,,
,604,41596319,,,,,residential,0,-111.8612148,33.6098033,,,
,605,41596334,,,,,residential,0,-111.8599188,33.6074658,,,
,606,41596337,,,,,residential,0,-111.8598018,33.6070517,,,
,607,41596370,,,,,residential,0,-111.8526049,33.6308503,,,
,608,41596371,,,,,residential,0,-111.8521252,33.6313771,,,
,609,41596374,,,,,residential,0,-111.8513384,33.6320763,,,
,610,41596376,,,,,tertiary,0,-111.8506188,33.6333672,,,
,611,348998002,,,,,residential,0,-111.8509611,33.6132581,,,
,612,348998009,,,,,residential,0,-111.8499417,33.6123682,,,
,613,41596420,,,,,residential,0,-111.8472377,33.5699908,,,
,614,41596431,,,,,residential,0,-111.8469067,33.5707704,,,
,615,41596448,,,,,residential,0,-111.8479509,33.5704325,,,
,616,41596455,,,,,residential,0,-111.8490941,33.5710218,,,
,617,41596464,,,,,residential,0,-111.8497485,33.5715145,,,
,618,41596469,,,,,residential,0,-111.8501937,33.5722295,,,
,619,41596471,,,,,tertiary,0,-111.8504589,33.5726768,,,
,620,41596477,turning_circle,,,,residential,2,-111.848909,33.5699536,,,
,621,41596480,,,,,residential,0,-111.8485903,33.569689,,,
,622,41596485,turning_circle,,,,residential,2,-111.8482512,33.569391,,,
,623,41596496,,,,,residential,0,-111.8515697,33.57473,,,
,624,41596525,turning_circle,,,,residential,0,-111.8508541,33.587101,,,
,625,41596529,,,,,residential,0,-111.8505752,33.5865915,,,
,626,1015289927,,,,,residential,0,-111.8112584,33.5806092,,,
,627,41597343,turning_circle,,,,residential,2,-111.8112715,33.577529,,,
,628,41597344,turning_circle,,,,residential,0,-111.8109955,33.5904055,,,
,629,41597345,,,,,residential,0,-111.8110203,33.591178,,,
,630,41597346,,,,,residential,0,-111.811023,33.5919254,,,
,631,41597348,,,,,residential,0,-111.8106519,33.5941377,,,
,632,41597351,,,,,residential,0,-111.8106431,33.5948802,,,
,633,41597353,,,,,residential,0,-111.8103176,33.5958058,,,
,634,41598000,,,,,residential,0,-111.8803525,33.5940196,,,
,635,4347725470,,,,,secondary,0,-111.8827614,33.5904366,,,
,636,41598033,,,,,tertiary,0,-111.882697,33.6047126,,,
,637,41598036,,,,,tertiary,0,-111.8826955,33.6058417,,,
,638,41598038,,,,,tertiary,0,-111.8826944,33.6068231,,,
,639,41598040,,,,,tertiary,0,-111.8826954,33.6073228,,,
,640,2620443922,,,,,tertiary,0,-111.8826972,33.6085458,,,
,641,41598502,turning_circle,,,,residential,2,-111.9019552,33.5831434,,,
,642,41598503,,,,,residential,0,-111.901996,33.5832938,,,
,643,41598507,,,,,residential,0,-111.9016489,33.5856676,,,
,644,41598528,turning_circle,,,,residential,0,-111.9014192,33.5796065,,,
,645,41598534,,,,,residential,0,-111.9015929,33.5805578,,,
,646,41598536,,,,,residential,0,-111.9015613,33.5812288,,,
,647,42250376,,,,,residential,0,-111.9031181,33.5813014,,,
,648,41598559,turning_circle,,,,residential,0,-111.90396,33.5719062,,,
,649,41598560,,,,,residential,0,-111.9034397,33.5706927,,,
,650,41598565,,,,,residential,0,-111.9026806,33.5698479,,,
,651,41598572,,,,,residential,0,-111.9023865,33.611103,,,
,652,41598574,,,,,residential,0,-111.9024383,33.6120351,,,
,653,41598591,,,,,residential,0,-111.9011926,33.5662849,,,
,654,41598593,turning_circle,,,,residential,2,-111.90087,33.5658831,,,
,655,41598596,turning_circle,,,,residential,0,-111.900347,33.5652217,,,
,656,41598597,turning_circle,,,,residential,0,-111.8997998,33.5646897,,,
,657,41598618,,,,,residential,0,-111.9018602,33.6136049,,,
,658,41598619,turning_circle,,,,residential,2,-111.9018375,33.6142152,,,
,659,41598622,,,,,secondary,0,-111.9029416,33.596568,,,
,660,41598624,turning_circle,,,,residential,0,-111.902921,33.5983124,,,
,661,41598663,,,,,residential,0,-111.9023399,33.5995719,,,
,662,41598664,,,,,residential,0,-111.9023557,33.5983209,,,
,663,41598856,turning_circle,,,,residential,2,-111.7853768,33.5993556,,,
,664,41598858,turning_circle,,,,residential,2,-111.7846736,33.5993847,,,
,665,41598860,turning_circle,,,,residential,0,-111.7838147,33.5992468,,,
,666,9183378045,,,,,residential,0,-111.8258509,33.5916964,,,
,667,41510146,,,,,residential,0,-111.8257632,33.5917337,,,
,668,41606555,,,,,residential,0,-111.8245225,33.5988134,,,
,669,9176985407,,,,,residential,0,-111.8235938,33.5995221,,,
,670,41598055,,,,,tertiary,0,-111.882723,33.6213505,,,
,671,41600632,,,,,residential,0,-111.8818914,33.6213448,,,
,672,41600633,,,,,residential,0,-111.8809549,33.6213505,,,
,673,41600634,,,,,residential,0,-111.8798207,33.6213357,,,
,674,41600636,turning_circle,,,,residential,0,-111.8788435,33.6213291,,,
,675,41600639,,,,,residential,0,-111.8779337,33.6214863,,,
,676,41600641,turning_circle,,,,residential,2,-111.8765624,33.6218774,,,
,677,41603838,,,,,tertiary,0,-111.873968,33.5702119,,,
,678,5214527841,,,,,tertiary,0,-111.8739427,33.5707206,,,
,679,2489751814,,,,,secondary,0,-111.8652201,33.5971921,,,
,680,4029323197,,,,,residential,0,-111.8652963,33.5988423,,,
,681,5088471532,,,,,tertiary,0,-111.8652958,33.5998025,,,
,682,4029323195,,,,,tertiary,0,-111.8652955,33.6004185,,,
,683,9166204271,,,,,residential,0,-111.8682718,33.5725098,,,
,684,41543177,,,,,residential,0,-111.8682233,33.5724154,,,
,685,2097455304,,,,,residential,0,-111.8681778,33.5723208,,,
,686,41605839,,,,,residential,0,-111.8675866,33.5712885,,,
,687,41605903,,,,,residential,0,-111.8682465,33.576227,,,
,688,41605909,,,,,residential,0,-111.8678638,33.5776464,,,
,689,7540401652,,,,,residential,0,-111.8673814,33.578385,,,
,690,1079955305,,,,,residential,0,-111.8666687,33.5791321,,,
,691,41605913,,,,,residential,0,-111.8663298,33.5794905,,,
,692,41606035,,,,,tertiary,0,-111.8660306,33.5754072,,,
,693,41606039,,,,,residential,0,-111.8643148,33.5757061,,,
,694,41606040,,,,,residential,0,-111.8641907,33.5756497,,,
,695,9166204277,,,,,residential,0,-111.8630069,33.574827,,,
,696,41606557,turning_circle,,,,residential,2,-111.8250484,33.598937,,,
,697,9154076491,,,,,residential,0,-111.8495234,33.6228763,,,
,698,41609114,,,,,residential,0,-111.8446406,33.6228692,,,
,699,41609117,,,,,residential,0,-111.8441674,33.6230335,,,
,700,41609129,turning_circle,,,,residential,2,-111.8416786,33.6225441,,,
,701,41609132,turning_circle,,,,residential,2,-111.8443153,33.6234567,,,
,702,41609145,,,,,residential,0,-111.8571653,33.6222882,,,
,703,41609154,,,,,residential,0,-111.8605665,33.6220958,,,
,704,41609155,,,,,residential,0,-111.8610658,33.6220553,,,
,706,41609160,,,,,residential,0,-111.8726224,33.6201742,,,
,707,41609162,,,,,residential,0,-111.8718092,33.6212866,,,
,708,41605808,,,,,residential,0,-111.8706895,33.6226013,,,
,709,41609167,,,,,residential,0,-111.8701689,33.6228775,,,
,710,41609169,,,,,residential,0,-111.8694408,33.6233023,,,
,711,41610341,,,,,residential,0,-111.883708,33.5925218,,,
,712,41610343,turning_circle,,,,residential,2,-111.8841635,33.5935384,,,
,713,41611024,turning_circle,,,,residential,0,-111.9001612,33.5733003,,,
,714,41611025,,,,,residential,0,-111.9009041,33.5737181,,,
,715,41611026,turning_circle,,,,residential,0,-111.9016068,33.574098,,,
,716,41611031,,,,,residential,0,-111.8996845,33.5695306,,,
,717,41611034,,,,,residential,0,-111.9001272,33.570163,,,
,718,41611036,,,,,residential,0,-111.9005045,33.5707592,,,
